"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,10,1,17,"__amd_rocclr_copyBuffer",1,4185597522354418,4185597522358538,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,2,3,"fill_random_fp32(float*, unsigned long, unsigned int, int, int)",2,4185597523146773,4185597523493212,0,0,36,4,64,256,1,1,16776960,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,3,20,"__amd_rocclr_fillBufferUnAligned",3,4185597523575771,4185597523584211,0,0,8,0,64,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,4,20,"__amd_rocclr_fillBufferUnAligned",4,4185597523593251,4185597523595171,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,5,20,"__amd_rocclr_fillBufferUnAligned",5,4185597523604651,4185597523606731,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,6,7,"phase_a_threshold(float const*, int, int, unsigned int*)",6,4185597523622451,4185597523692091,17920,0,32,0,64,256,1,1,1048576,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,7,6,"phase_b_filter(float const*, int, unsigned int const*, unsigned int*, int*, unsigned int*, int)",7,4185597523692091,4185597524367728,0,0,28,4,48,256,1,1,512,4096,1
"KERNEL_DISPATCH","Agent 2",1,0,10,8,2,"phase_c_select(unsigned int const*, int const*, unsigned int const*, int, int, int*, int*, int*)",8,4185597524367728,4185597524470447,34304,0,16,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,9,1,"phase_d_fallback(float const*, int, int, int const*, int const*, int*)",9,4185597524470447,4185597524568967,1536,0,24,0,80,1024,1,1,1024,64,1
"KERNEL_DISPATCH","Agent 2",1,0,10,10,17,"__amd_rocclr_copyBuffer",10,4185597524596286,4185597524601246,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,11,20,"__amd_rocclr_fillBufferUnAligned",11,4185597559219807,4185597559225767,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,12,20,"__amd_rocclr_fillBufferUnAligned",12,4185597559225767,4185597559229207,0,0,8,0,64,256,1,1,256,1,1
