"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,57,1,20,"__amd_rocclr_copyBuffer",1,4187041862258866,4187041862262906,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,2,5,"fill_random_fp32(float*, unsigned long, unsigned int, int, int)",2,4187041862801903,4187041863150542,0,0,36,4,64,256,1,1,16776960,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,3,26,"__amd_rocclr_fillBufferUnAligned",3,4187041863238621,4187041863247061,0,0,8,0,64,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,5,26,"__amd_rocclr_fillBufferUnAligned",5,4187041863264741,4187041863266741,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,4,26,"__amd_rocclr_fillBufferUnAligned",4,4187041863255061,4187041863256941,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,6,1,"phase_a_threshold(float const*, int, int, int, int, unsigned int*, float*)",6,4187041863276621,4187041863334261,1536,0,20,4,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,7,7,"phase_b_filter_wavestage(float const*, int, float const*, unsigned long*, int*, unsigned int*, int)",7,4187041863334261,4187041863888619,20992,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,8,8,"phase_c_select_waveseg(unsigned long const*, int const*, unsigned int const*, int, int, int, int*, int*, int*, int)",8,4187041863888619,4187041863937619,34304,0,24,0,80,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,9,9,"phase_d_fallback(float const*, int, int, int const*, int const*, int*)",9,4187041863937619,4187041871467870,1536,0,32,0,80,1024,1,1,1024,64,1
"KERNEL_DISPATCH","Agent 2",1,0,57,10,20,"__amd_rocclr_copyBuffer",10,4187041871494710,4187041871499630,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,11,26,"__amd_rocclr_fillBufferUnAligned",11,4187041907634873,4187041907640113,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,12,26,"__amd_rocclr_fillBufferUnAligned",12,4187041907640113,4187041907643633,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,13,1,"phase_a_threshold(float const*, int, int, int, int, unsigned int*, float*)",13,4187041907662233,4187041907694353,1536,0,20,4,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,14,7,"phase_b_filter_wavestage(float const*, int, float const*, unsigned long*, int*, unsigned int*, int)",14,4187041907694353,4187041908200911,20992,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,15,8,"phase_c_select_waveseg(unsigned long const*, int const*, unsigned int const*, int, int, int, int*, int*, int*, int)",15,4187041908200911,4187041908249551,34304,0,24,0,80,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,16,9,"phase_d_fallback(float const*, int, int, int const*, int const*, int*)",16,4187041908249551,4187041915786723,1536,0,32,0,80,1024,1,1,1024,64,1
"KERNEL_DISPATCH","Agent 2",1,0,57,17,26,"__amd_rocclr_fillBufferUnAligned",17,4187041915786723,4187041915791323,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,24,26,"__amd_rocclr_fillBufferUnAligned",24,4187041923920423,4187041923924503,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,19,1,"phase_a_threshold(float const*, int, int, int, int, unsigned int*, float*)",19,4187041915795839,4187041915827679,1536,0,20,4,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,20,7,"phase_b_filter_wavestage(float const*, int, float const*, unsigned long*, int*, unsigned int*, int)",20,4187041915827679,4187041916333678,20992,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,25,1,"phase_a_threshold(float const*, int, int, int, int, unsigned int*, float*)",25,4187041923924503,4187041923955421,1536,0,20,4,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,21,8,"phase_c_select_waveseg(unsigned long const*, int const*, unsigned int const*, int, int, int, int*, int*, int*, int)",21,4187041916333678,4187041916381958,34304,0,24,0,80,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,22,9,"phase_d_fallback(float const*, int, int, int const*, int const*, int*)",22,4187041916381958,4187041923915943,1536,0,32,0,80,1024,1,1,1024,64,1
"KERNEL_DISPATCH","Agent 2",1,0,57,18,26,"__amd_rocclr_fillBufferUnAligned",18,4187041915791839,4187041915795839,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,23,26,"__amd_rocclr_fillBufferUnAligned",23,4187041923915943,4187041923920423,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,26,7,"phase_b_filter_wavestage(float const*, int, float const*, unsigned long*, int*, unsigned int*, int)",26,4187041923955421,4187041924456340,20992,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,27,8,"phase_c_select_waveseg(unsigned long const*, int const*, unsigned int const*, int, int, int, int*, int*, int*, int)",27,4187041924456340,4187041924504900,34304,0,24,0,80,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,28,9,"phase_d_fallback(float const*, int, int, int const*, int const*, int*)",28,4187041924504900,4187041932033565,1536,0,32,0,80,1024,1,1,1024,64,1
"KERNEL_DISPATCH","Agent 2",1,0,57,29,26,"__amd_rocclr_fillBufferUnAligned",29,4187041932074685,4187041932076845,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,30,26,"__amd_rocclr_fillBufferUnAligned",30,4187041932090405,4187041932092325,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,31,1,"phase_a_threshold(float const*, int, int, int, int, unsigned int*, float*)",31,4187041932101125,4187041932132125,1536,0,20,4,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,32,7,"phase_b_filter_wavestage(float const*, int, float const*, unsigned long*, int*, unsigned int*, int)",32,4187041932132125,4187041932648324,20992,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,33,8,"phase_c_select_waveseg(unsigned long const*, int const*, unsigned int const*, int, int, int, int*, int*, int*, int)",33,4187041932648324,4187041932696804,34304,0,24,0,80,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,34,9,"phase_d_fallback(float const*, int, int, int const*, int const*, int*)",34,4187041932696804,4187041940221828,1536,0,32,0,80,1024,1,1,1024,64,1
"KERNEL_DISPATCH","Agent 2",1,0,57,35,26,"__amd_rocclr_fillBufferUnAligned",35,4187041940249308,4187041940251428,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,36,26,"__amd_rocclr_fillBufferUnAligned",36,4187041940258748,4187041940260548,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,57,37,1,"phase_a_threshold(float const*, int, int, int, int, unsigned int*, float*)",37,4187041940268588,4187041940302068,1536,0,20,4,64,512,1,1,2097152,1,1
