"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,10,1,24,"__amd_rocclr_copyBuffer",1,4186774886854527,4186774886858607,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,2,9,"fill_random_fp32(float*, unsigned long, unsigned int, int, int)",2,4186774887581603,4186774887919202,0,0,36,4,64,256,1,1,16776960,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,3,26,"__amd_rocclr_fillBufferUnAligned",3,4186774888013162,4186774888021602,0,0,8,0,64,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,4,26,"__amd_rocclr_fillBufferUnAligned",4,4186774888033522,4186774888035362,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,5,26,"__amd_rocclr_fillBufferUnAligned",5,4186774888042962,4186774888044402,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,6,7,"phase_a_threshold(float const*, int, int, int, unsigned int*, float*)",6,4186774888060922,4186774888168002,1536,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,7,11,"phase_b_filter_wavestage(float const*, int, float const*, unsigned long*, int*, unsigned int*, int)",7,4186774888168002,4186774888674800,20992,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,8,8,"phase_c_select_waveseg(unsigned long const*, int const*, unsigned int const*, int, int, int, int*, int*, int*)",8,4186774888674800,4186774888777240,34304,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,9,12,"phase_d_fallback(float const*, int, int, int const*, int const*, int*)",9,4186774888777240,4186774888781000,1536,0,32,0,80,1024,1,1,1024,64,1
"KERNEL_DISPATCH","Agent 2",1,0,10,10,24,"__amd_rocclr_copyBuffer",10,4186774888807639,4186774888810919,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,12,26,"__amd_rocclr_fillBufferUnAligned",12,4186774926991177,4186774926992777,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,13,7,"phase_a_threshold(float const*, int, int, int, unsigned int*, float*)",13,4186774927017057,4186774927110737,1536,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,10,11,26,"__amd_rocclr_fillBufferUnAligned",11,4186774926983377,4186774926987657,0,0,8,0,64,256,1,1,1024,1,1
