"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,3343588,1,19,"__amd_rocclr_copyBuffer",1,4194561473699013,4194561473702213,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,2,8,"fill_random_fp32(float*, unsigned long, unsigned int, int, int)",2,4194561473786211,4194561473793051,0,0,20,0,64,256,1,1,1048576,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,3,22,"__amd_rocclr_fillBufferAligned",3,4194561473835051,4194561473836731,0,0,8,0,48,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,4,5,"phase_a_threshold(float const*, int, int, int, int, unsigned int*, float*, unsigned int*, unsigned int*, int*)",4,4194561473846211,4194561473857851,5632,0,20,0,80,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,5,2,"phase_b_filter_coop(float const*, int, int, float const*, unsigned long*, unsigned int*, unsigned int*, int)",5,4194561473857851,4194561473865371,20992,0,20,0,48,512,1,1,131072,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,6,4,"phase_c_select_contig(float const*, int, unsigned long const*, unsigned int const*, unsigned int const*, unsigned int*, int, int, int*, int*, int*, int, bool)",6,4194561473865090,4194561473876810,5632,0,24,0,80,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,7,19,"__amd_rocclr_copyBuffer",7,4194561473899291,4194561473902651,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,8,19,"__amd_rocclr_copyBuffer",8,4194561473921331,4194561473924451,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,9,5,"phase_a_threshold(float const*, int, int, int, int, unsigned int*, float*, unsigned int*, unsigned int*, int*)",9,4194561473942971,4194561473953971,5632,0,20,0,80,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,10,2,"phase_b_filter_coop(float const*, int, int, float const*, unsigned long*, unsigned int*, unsigned int*, int)",10,4194561473953971,4194561473960611,20992,0,20,0,48,512,1,1,131072,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,11,4,"phase_c_select_contig(float const*, int, unsigned long const*, unsigned int const*, unsigned int const*, unsigned int*, int, int, int*, int*, int*, int, bool)",11,4194561473960611,4194561473972331,5632,0,24,0,80,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,12,5,"phase_a_threshold(float const*, int, int, int, int, unsigned int*, float*, unsigned int*, unsigned int*, int*)",12,4194561473972331,4194561473983451,5632,0,20,0,80,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,13,2,"phase_b_filter_coop(float const*, int, int, float const*, unsigned long*, unsigned int*, unsigned int*, int)",13,4194561473983451,4194561473990131,20992,0,20,0,48,512,1,1,131072,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,14,4,"phase_c_select_contig(float const*, int, unsigned long const*, unsigned int const*, unsigned int const*, unsigned int*, int, int, int*, int*, int*, int, bool)",14,4194561473990131,4194561474001651,5632,0,24,0,80,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,15,5,"phase_a_threshold(float const*, int, int, int, int, unsigned int*, float*, unsigned int*, unsigned int*, int*)",15,4194561474001651,4194561474012611,5632,0,20,0,80,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,16,2,"phase_b_filter_coop(float const*, int, int, float const*, unsigned long*, unsigned int*, unsigned int*, int)",16,4194561474012611,4194561474019211,20992,0,20,0,48,512,1,1,131072,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,17,4,"phase_c_select_contig(float const*, int, unsigned long const*, unsigned int const*, unsigned int const*, unsigned int*, int, int, int*, int*, int*, int, bool)",17,4194561474019008,4194561474030048,5632,0,24,0,80,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,18,5,"phase_a_threshold(float const*, int, int, int, int, unsigned int*, float*, unsigned int*, unsigned int*, int*)",18,4194561474057491,4194561474068531,5632,0,20,0,80,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,19,2,"phase_b_filter_coop(float const*, int, int, float const*, unsigned long*, unsigned int*, unsigned int*, int)",19,4194561474068531,4194561474075251,20992,0,20,0,48,512,1,1,131072,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,20,4,"phase_c_select_contig(float const*, int, unsigned long const*, unsigned int const*, unsigned int const*, unsigned int*, int, int, int*, int*, int*, int, bool)",20,4194561474075007,4194561474086087,5632,0,24,0,80,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,3343588,21,5,"phase_a_threshold(float const*, int, int, int, int, unsigned int*, float*, unsigned int*, unsigned int*, int*)",21,4194561474107931,4194561474119131,5632,0,20,0,80,1024,1,1,1024,1,1
