"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,15,1,21,"__amd_rocclr_copyBuffer",1,4186423801581295,4186423801585415,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,2,1,"fill_random_fp32(float*, unsigned long, unsigned int, int, int)",2,4186423802541370,4186423802889448,0,0,36,4,64,256,1,1,16776960,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,3,23,"__amd_rocclr_fillBufferUnAligned",3,4186423802987167,4186423802995687,0,0,8,0,64,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,5,23,"__amd_rocclr_fillBufferUnAligned",5,4186423803021527,4186423803023447,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,4,23,"__amd_rocclr_fillBufferUnAligned",4,4186423803011727,4186423803013807,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,6,10,"phase_a_threshold(float const*, int, int, int, unsigned int*, float*)",6,4186423803037007,4186423803218046,1536,0,24,0,64,256,1,1,1048576,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,7,4,"phase_b_filter_waveseg(float const*, int, float const*, unsigned long*, int*, unsigned int*, int)",7,4186423803218046,4186423803740123,512,0,20,4,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,8,3,"phase_c_select_waveseg(unsigned long const*, int const*, unsigned int const*, int, int, int, int*, int*, int*)",8,4186423803740123,4186423803843402,34304,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,9,5,"phase_d_fallback(float const*, int, int, int const*, int const*, int*)",9,4186423803843402,4186423803847162,1536,0,32,0,80,1024,1,1,1024,64,1
"KERNEL_DISPATCH","Agent 2",1,0,15,10,21,"__amd_rocclr_copyBuffer",10,4186423803879042,4186423803883802,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,11,23,"__amd_rocclr_fillBufferUnAligned",11,4186423839522941,4186423839528101,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,12,23,"__amd_rocclr_fillBufferUnAligned",12,4186423839531581,4186423839533221,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,13,10,"phase_a_threshold(float const*, int, int, int, unsigned int*, float*)",13,4186423839556179,4186423839711419,1536,0,24,0,64,256,1,1,1048576,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,14,4,"phase_b_filter_waveseg(float const*, int, float const*, unsigned long*, int*, unsigned int*, int)",14,4186423839711419,4186423840208619,512,0,20,4,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,15,3,"phase_c_select_waveseg(unsigned long const*, int const*, unsigned int const*, int, int, int, int*, int*, int*)",15,4186423840208619,4186423840312579,34304,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,16,5,"phase_d_fallback(float const*, int, int, int const*, int const*, int*)",16,4186423840312579,4186423840316859,1536,0,32,0,80,1024,1,1,1024,64,1
"KERNEL_DISPATCH","Agent 2",1,0,15,24,23,"__amd_rocclr_fillBufferUnAligned",24,4186423841090299,4186423841094579,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,19,10,"phase_a_threshold(float const*, int, int, int, unsigned int*, float*)",19,4186423840325579,4186423840478299,1536,0,24,0,64,256,1,1,1048576,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,20,4,"phase_b_filter_waveseg(float const*, int, float const*, unsigned long*, int*, unsigned int*, int)",20,4186423840478299,4186423840977699,512,0,20,4,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,25,10,"phase_a_threshold(float const*, int, int, int, unsigned int*, float*)",25,4186423841094579,4186423841247299,1536,0,24,0,64,256,1,1,1048576,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,21,3,"phase_c_select_waveseg(unsigned long const*, int const*, unsigned int const*, int, int, int, int*, int*, int*)",21,4186423840977699,4186423841081619,34304,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,17,23,"__amd_rocclr_fillBufferUnAligned",17,4186423840316859,4186423840321219,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,22,5,"phase_d_fallback(float const*, int, int, int const*, int const*, int*)",22,4186423841081619,4186423841085979,1536,0,32,0,80,1024,1,1,1024,64,1
"KERNEL_DISPATCH","Agent 2",1,0,15,18,23,"__amd_rocclr_fillBufferUnAligned",18,4186423840321219,4186423840325579,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,23,23,"__amd_rocclr_fillBufferUnAligned",23,4186423841085979,4186423841090299,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,26,4,"phase_b_filter_waveseg(float const*, int, float const*, unsigned long*, int*, unsigned int*, int)",26,4186423841247299,4186423841744739,512,0,20,4,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,27,3,"phase_c_select_waveseg(unsigned long const*, int const*, unsigned int const*, int, int, int, int*, int*, int*)",27,4186423841744739,4186423841848379,34304,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,28,5,"phase_d_fallback(float const*, int, int, int const*, int const*, int*)",28,4186423841848379,4186423841851899,1536,0,32,0,80,1024,1,1,1024,64,1
"KERNEL_DISPATCH","Agent 2",1,0,15,29,23,"__amd_rocclr_fillBufferUnAligned",29,4186423841892779,4186423841895019,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,15,30,23,"__amd_rocclr_fillBufferUnAligned",30,4186423841902819,4186423841904619,0,0,8,0,64,256,1,1,256,1,1
