"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,79,1,23,"__amd_rocclr_copyBuffer",1,4187042862165748,4187042862170548,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,2,10,"fill_random_fp32(float*, unsigned long, unsigned int, int, int)",2,4187042862882032,4187042863228474,0,0,36,4,64,256,1,1,16776960,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,3,26,"__amd_rocclr_fillBufferUnAligned",3,4187042863330754,4187042863344274,0,0,8,0,64,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,5,26,"__amd_rocclr_fillBufferUnAligned",5,4187042863356434,4187042863358514,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,4,26,"__amd_rocclr_fillBufferUnAligned",4,4187042863348034,4187042863349274,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,6,11,"phase_a_threshold(float const*, int, int, int, int, unsigned int*, float*)",6,4187042863368216,4187042863468657,1536,0,20,4,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,7,7,"phase_b_filter_wavestage(float const*, int, float const*, unsigned long*, int*, unsigned int*, int)",7,4187042863468675,4187042863976718,20992,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,8,5,"phase_c_select_waveseg(unsigned long const*, int const*, unsigned int const*, int, int, int, int*, int*, int*, int)",8,4187042863976718,4187042864081238,34304,0,24,0,80,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,9,9,"phase_d_fallback(float const*, int, int, int const*, int const*, int*)",9,4187042864081238,4187042864084838,1536,0,32,0,80,1024,1,1,1024,64,1
"KERNEL_DISPATCH","Agent 2",1,0,79,10,23,"__amd_rocclr_copyBuffer",10,4187042864113118,4187042864118078,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,11,26,"__amd_rocclr_fillBufferUnAligned",11,4187042896158470,4187042896164030,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,12,26,"__amd_rocclr_fillBufferUnAligned",12,4187042896163840,4187042896167480,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,13,11,"phase_a_threshold(float const*, int, int, int, int, unsigned int*, float*)",13,4187042896182468,4187042896266229,1536,0,20,4,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,14,7,"phase_b_filter_wavestage(float const*, int, float const*, unsigned long*, int*, unsigned int*, int)",14,4187042896266457,4187042896742823,20992,0,24,0,64,512,1,1,2097152,1,1
