"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,79,1,20,"__amd_rocclr_copyBuffer",1,4186643032063124,4186643032067644,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,2,12,"fill_random_fp32(float*, unsigned long, unsigned int, int, int)",2,4186643032770528,4186643033113090,0,0,36,4,64,256,1,1,16776960,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,3,25,"__amd_rocclr_fillBufferUnAligned",3,4186643033204931,4186643033213251,0,0,8,0,64,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,4,25,"__amd_rocclr_fillBufferUnAligned",4,4186643033228131,4186643033230051,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,5,25,"__amd_rocclr_fillBufferUnAligned",5,4186643033236211,4186643033237651,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,6,1,"phase_a_threshold(float const*, int, int, int, unsigned int*, float*)",6,4186643033248691,4186643033356332,1536,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,7,7,"void phase_b_filter_waveseg<2>(float const*, int, float const*, unsigned long*, int*, unsigned int*, int)",7,4186643033356332,4186643033744214,512,0,20,4,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,8,5,"phase_c_select_waveseg(unsigned long const*, int const*, unsigned int const*, int, int, int, int*, int*, int*)",8,4186643033744214,4186643033945615,34304,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,9,8,"phase_d_fallback(float const*, int, int, int const*, int const*, int*)",9,4186643033945615,4186643033949415,1536,0,32,0,80,1024,1,1,1024,64,1
"KERNEL_DISPATCH","Agent 2",1,0,79,10,20,"__amd_rocclr_copyBuffer",10,4186643033980335,4186643033985175,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,11,25,"__amd_rocclr_fillBufferUnAligned",11,4186643071547996,4186643071551276,0,0,8,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,12,25,"__amd_rocclr_fillBufferUnAligned",12,4186643071558196,4186643071559836,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,13,1,"phase_a_threshold(float const*, int, int, int, unsigned int*, float*)",13,4186643071586036,4186643071678076,1536,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,14,7,"void phase_b_filter_waveseg<2>(float const*, int, float const*, unsigned long*, int*, unsigned int*, int)",14,4186643071678076,4186643072032796,512,0,20,4,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,15,5,"phase_c_select_waveseg(unsigned long const*, int const*, unsigned int const*, int, int, int, int*, int*, int*)",15,4186643072032796,4186643072236757,34304,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,16,8,"phase_d_fallback(float const*, int, int, int const*, int const*, int*)",16,4186643072236757,4186643072241557,1536,0,32,0,80,1024,1,1,1024,64,1
"KERNEL_DISPATCH","Agent 2",1,0,79,22,8,"phase_d_fallback(float const*, int, int, int const*, int const*, int*)",22,4186643072907078,4186643072911398,1536,0,32,0,80,1024,1,1,1024,64,1
"KERNEL_DISPATCH","Agent 2",1,0,79,24,25,"__amd_rocclr_fillBufferUnAligned",24,4186643072915718,4186643072919998,0,0,8,0,64,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,19,1,"phase_a_threshold(float const*, int, int, int, unsigned int*, float*)",19,4186643072250317,4186643072342397,1536,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,20,7,"void phase_b_filter_waveseg<2>(float const*, int, float const*, unsigned long*, int*, unsigned int*, int)",20,4186643072342397,4186643072705358,512,0,20,4,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,25,1,"phase_a_threshold(float const*, int, int, int, unsigned int*, float*)",25,4186643072919998,4186643073010758,1536,0,24,0,64,512,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 2",1,0,79,21,5,"phase_c_select_waveseg(unsigned long const*, int const*, unsigned int const*, int, int, int, int*, int*, int*)",21,4186643072705358,4186643072907078,34304,0,24,0,64,512,1,1,2097152,1,1
